filename EPIC Module Output Kp
211100000/06000/ktwo211106636-c04_lpd-targ.fits.gz 211106636 10 3 15.134
211100000/69000/ktwo211169300-c04_lpd-targ.fits.gz 211169300 10 3 12.491
211100000/26000/ktwo211126007-c04_lpd-targ.fits.gz 211126007 10 3 12.655
211100000/16000/ktwo211116358-c04_lpd-targ.fits.gz 211116358 10 3 12.377
211100000/59000/ktwo211159865-c04_lpd-targ.fits.gz 211159865 10 3 13.524
211100000/50000/ktwo211150975-c04_lpd-targ.fits.gz 211150975 10 3 12.585
211100000/40000/ktwo211140836-c04_lpd-targ.fits.gz 211140836 10 3 12.877
211100000/41000/ktwo211141738-c04_lpd-targ.fits.gz 211141738 10 3 11.425
211100000/69000/ktwo211169782-c04_lpd-targ.fits.gz 211169782 10 3 12.539
211100000/37000/ktwo211137412-c04_lpd-targ.fits.gz 211137412 10 3 9.435
211100000/37000/ktwo211137680-c04_lpd-targ.fits.gz 211137680 10 3 12.105
211100000/21000/ktwo211121090-c04_lpd-targ.fits.gz 211121090 10 3 11.035
211100000/40000/ktwo211140929-c04_lpd-targ.fits.gz 211140929 10 3 12.877
211100000/50000/ktwo211150590-c04_lpd-targ.fits.gz 211150590 10 3 12.507
211100000/24000/ktwo211124420-c04_lpd-targ.fits.gz 211124420 10 3 12.885
211100000/05000/ktwo211105771-c04_lpd-targ.fits.gz 211105771 10 3 12.49
211100000/61000/ktwo211161825-c04_lpd-targ.fits.gz 211161825 10 3 11.606
211100000/75000/ktwo211175106-c04_lpd-targ.fits.gz 211175106 10 3 10.683
211100000/30000/ktwo211130839-c04_lpd-targ.fits.gz 211130839 10 3 12.282
211100000/55000/ktwo211155413-c04_lpd-targ.fits.gz 211155413 10 3 10.861
211100000/54000/ktwo211154046-c04_lpd-targ.fits.gz 211154046 10 3 12.55
211100000/37000/ktwo211137863-c04_lpd-targ.fits.gz 211137863 10 3 15.047
211100000/33000/ktwo211133458-c04_lpd-targ.fits.gz 211133458 10 3 12.632
211100000/35000/ktwo211135523-c04_lpd-targ.fits.gz 211135523 10 3 13.679
211100000/24000/ktwo211124027-c04_lpd-targ.fits.gz 211124027 10 3 11.099
211100000/52000/ktwo211152541-c04_lpd-targ.fits.gz 211152541 10 3 13.183
211100000/12000/ktwo211112636-c04_lpd-targ.fits.gz 211112636 10 3 15.812
211100000/41000/ktwo211141637-c04_lpd-targ.fits.gz 211141637 10 3 13.322
211100000/57000/ktwo211157125-c04_lpd-targ.fits.gz 211157125 10 3 13.771
211100000/35000/ktwo211135025-c04_lpd-targ.fits.gz 211135025 10 3 13.025
211100000/51000/ktwo211151977-c04_lpd-targ.fits.gz 211151977 10 3 12.532
211100000/20000/ktwo211120561-c04_lpd-targ.fits.gz 211120561 10 3 13.839
211100000/14000/ktwo211114754-c04_lpd-targ.fits.gz 211114754 10 3 12.197
211100000/44000/ktwo211144344-c04_lpd-targ.fits.gz 211144344 10 3 13.864
211100000/50000/ktwo211150126-c04_lpd-targ.fits.gz 211150126 10 3 11.277
211100000/36000/ktwo211136007-c04_lpd-targ.fits.gz 211136007 10 3 12.535
211100000/66000/ktwo211166060-c04_lpd-targ.fits.gz 211166060 10 3 14.846
211100000/40000/ktwo211140077-c04_lpd-targ.fits.gz 211140077 10 3 14.921
211100000/66000/ktwo211166537-c04_lpd-targ.fits.gz 211166537 10 3 12.395
211100000/47000/ktwo211147068-c04_lpd-targ.fits.gz 211147068 10 3 11.733
211100000/55000/ktwo211155318-c04_lpd-targ.fits.gz 211155318 10 3 10.605
211100000/79000/ktwo211179955-c04_lpd-targ.fits.gz 211179955 10 3 12.251
211100000/63000/ktwo211163008-c04_lpd-targ.fits.gz 211163008 10 3 13.952
211100000/44000/ktwo211144699-c04_lpd-targ.fits.gz 211144699 10 3 10.119
211100000/08000/ktwo211108950-c04_lpd-targ.fits.gz 211108950 10 3 12.319
211100000/41000/ktwo211141861-c04_lpd-targ.fits.gz 211141861 10 3 14.479
211100000/82000/ktwo211182098-c04_lpd-targ.fits.gz 211182098 10 3 11.798
211100000/58000/ktwo211158590-c04_lpd-targ.fits.gz 211158590 10 3 9.078
211100000/14000/ktwo211114537-c04_lpd-targ.fits.gz 211114537 10 3 13.135
211100000/64000/ktwo211164649-c04_lpd-targ.fits.gz 211164649 10 3 11.587
211100000/41000/ktwo211141664-c04_lpd-targ.fits.gz 211141664 10 3 12.159
211100000/17000/ktwo211117836-c04_lpd-targ.fits.gz 211117836 10 3 15.37
211100000/51000/ktwo211151320-c04_lpd-targ.fits.gz 211151320 10 3 12.479
211100000/28000/ktwo211128116-c04_lpd-targ.fits.gz 211128116 10 3 15.695
211100000/31000/ktwo211131086-c04_lpd-targ.fits.gz 211131086 10 3 12.619
211100000/62000/ktwo211162075-c04_lpd-targ.fits.gz 211162075 10 3 10.138
211100000/30000/ktwo211130861-c04_lpd-targ.fits.gz 211130861 10 3 10.571
211100000/48000/ktwo211148601-c04_lpd-targ.fits.gz 211148601 10 3 9.365
211100000/70000/ktwo211170832-c04_lpd-targ.fits.gz 211170832 10 3 11.715
211100000/38000/ktwo211138883-c04_lpd-targ.fits.gz 211138883 10 3 15.254
211100000/06000/ktwo211106344-c04_lpd-targ.fits.gz 211106344 10 3 11.659
211100000/45000/ktwo211145442-c04_lpd-targ.fits.gz 211145442 10 3 12.176
211100000/71000/ktwo211171690-c04_lpd-targ.fits.gz 211171690 10 3 12.654
211100000/58000/ktwo211158477-c04_lpd-targ.fits.gz 211158477 10 3 12.987
211100000/31000/ktwo211131748-c04_lpd-targ.fits.gz 211131748 10 3 14.856
211100000/39000/ktwo211139984-c04_lpd-targ.fits.gz 211139984 10 3 12.597
211100000/77000/ktwo211177579-c04_lpd-targ.fits.gz 211177579 10 3 10.872
211100000/31000/ktwo211131181-c04_lpd-targ.fits.gz 211131181 10 3 13.069
211100000/62000/ktwo211162646-c04_lpd-targ.fits.gz 211162646 10 3 12.678
211100000/54000/ktwo211154974-c04_lpd-targ.fits.gz 211154974 10 3 15.892
211100000/34000/ktwo211134060-c04_lpd-targ.fits.gz 211134060 10 3 12.543
211100000/44000/ktwo211144758-c04_lpd-targ.fits.gz 211144758 10 3 13.502
211100000/20000/ktwo211120647-c04_lpd-targ.fits.gz 211120647 10 3 15.458
211100000/47000/ktwo211147178-c04_lpd-targ.fits.gz 211147178 10 3 11.581
211100000/29000/ktwo211129711-c04_lpd-targ.fits.gz 211129711 10 3 11.888
211100000/60000/ktwo211160118-c04_lpd-targ.fits.gz 211160118 10 3 12.671
211100000/30000/ktwo211130972-c04_lpd-targ.fits.gz 211130972 10 3 15.882
211100000/50000/ktwo211150297-c04_lpd-targ.fits.gz 211150297 10 3 13.0
211100000/09000/ktwo211109574-c04_lpd-targ.fits.gz 211109574 10 3 9.451
211100000/68000/ktwo211168376-c04_lpd-targ.fits.gz 211168376 10 3 13.249
211100000/43000/ktwo211143669-c04_lpd-targ.fits.gz 211143669 10 3 12.564
211100000/39000/ktwo211139595-c04_lpd-targ.fits.gz 211139595 10 4 12.343
211100000/86000/ktwo211186584-c04_lpd-targ.fits.gz 211186584 10 4 12.913
211100000/56000/ktwo211156737-c04_lpd-targ.fits.gz 211156737 10 4 13.293
211100000/70000/ktwo211170443-c04_lpd-targ.fits.gz 211170443 10 4 12.848
211100000/46000/ktwo211146507-c04_lpd-targ.fits.gz 211146507 10 4 12.18
211100000/82000/ktwo211182661-c04_lpd-targ.fits.gz 211182661 10 4 13.321
211100000/88000/ktwo211188439-c04_lpd-targ.fits.gz 211188439 10 4 12.739
211100000/51000/ktwo211151335-c04_lpd-targ.fits.gz 211151335 10 4 14.374
211100000/57000/ktwo211157277-c04_lpd-targ.fits.gz 211157277 10 4 12.414
211100000/72000/ktwo211172543-c04_lpd-targ.fits.gz 211172543 10 4 12.283
211100000/77000/ktwo211177100-c04_lpd-targ.fits.gz 211177100 10 4 11.473
211100000/63000/ktwo211163406-c04_lpd-targ.fits.gz 211163406 10 4 12.495
211100000/61000/ktwo211161522-c04_lpd-targ.fits.gz 211161522 10 4 12.928
211100000/66000/ktwo211166831-c04_lpd-targ.fits.gz 211166831 10 4 11.981
211100000/74000/ktwo211174237-c04_lpd-targ.fits.gz 211174237 10 4 13.751
211100000/69000/ktwo211169225-c04_lpd-targ.fits.gz 211169225 10 4 11.746
211100000/43000/ktwo211143712-c04_lpd-targ.fits.gz 211143712 10 4 10.934
211100000/65000/ktwo211165285-c04_lpd-targ.fits.gz 211165285 10 4 11.329
211100000/71000/ktwo211171268-c04_lpd-targ.fits.gz 211171268 10 4 12.691
211200000/01000/ktwo211201576-c04_lpd-targ.fits.gz 211201576 10 4 12.785
211100000/94000/ktwo211194459-c04_lpd-targ.fits.gz 211194459 10 4 14.21
211100000/60000/ktwo211160430-c04_lpd-targ.fits.gz 211160430 10 4 11.555
211100000/64000/ktwo211164332-c04_lpd-targ.fits.gz 211164332 10 4 10.88
211100000/88000/ktwo211188567-c04_lpd-targ.fits.gz 211188567 10 4 12.653
211100000/93000/ktwo211193132-c04_lpd-targ.fits.gz 211193132 10 4 11.216
211100000/95000/ktwo211195812-c04_lpd-targ.fits.gz 211195812 10 4 15.459
211100000/89000/ktwo211189273-c04_lpd-targ.fits.gz 211189273 10 4 15.968
211100000/91000/ktwo211191261-c04_lpd-targ.fits.gz 211191261 10 4 12.428
211100000/61000/ktwo211161597-c04_lpd-targ.fits.gz 211161597 10 4 10.482
211100000/62000/ktwo211162008-c04_lpd-targ.fits.gz 211162008 10 4 15.042
211100000/47000/ktwo211147344-c04_lpd-targ.fits.gz 211147344 10 4 15.797
211100000/82000/ktwo211182749-c04_lpd-targ.fits.gz 211182749 10 4 12.051
211100000/53000/ktwo211153208-c04_lpd-targ.fits.gz 211153208 10 4 12.273
211100000/82000/ktwo211182030-c04_lpd-targ.fits.gz 211182030 10 4 10.455
211100000/72000/ktwo211172879-c04_lpd-targ.fits.gz 211172879 10 4 12.834
211100000/52000/ktwo211152349-c04_lpd-targ.fits.gz 211152349 10 4 12.807
211100000/98000/ktwo211198161-c04_lpd-targ.fits.gz 211198161 10 4 15.563
211100000/75000/ktwo211175016-c04_lpd-targ.fits.gz 211175016 10 4 12.621
211100000/62000/ktwo211162249-c04_lpd-targ.fits.gz 211162249 10 4 15.007
211100000/59000/ktwo211159560-c04_lpd-targ.fits.gz 211159560 10 4 13.747
211100000/87000/ktwo211187562-c04_lpd-targ.fits.gz 211187562 10 4 12.805
211100000/48000/ktwo211148553-c04_lpd-targ.fits.gz 211148553 10 4 15.51
211100000/76000/ktwo211176536-c04_lpd-targ.fits.gz 211176536 10 4 11.849
211100000/65000/ktwo211165220-c04_lpd-targ.fits.gz 211165220 10 4 12.482
211100000/77000/ktwo211177223-c04_lpd-targ.fits.gz 211177223 10 4 10.956
211100000/53000/ktwo211153352-c04_lpd-targ.fits.gz 211153352 10 4 14.11
211100000/55000/ktwo211155125-c04_lpd-targ.fits.gz 211155125 10 4 12.782
211100000/85000/ktwo211185669-c04_lpd-targ.fits.gz 211185669 10 4 11.511
211100000/49000/ktwo211149785-c04_lpd-targ.fits.gz 211149785 10 4 10.785
211100000/61000/ktwo211161133-c04_lpd-targ.fits.gz 211161133 10 4 12.584
211100000/72000/ktwo211172597-c04_lpd-targ.fits.gz 211172597 10 4 9.958
211100000/62000/ktwo211162820-c04_lpd-targ.fits.gz 211162820 10 4 11.241
211100000/72000/ktwo211172182-c04_lpd-targ.fits.gz 211172182 10 4 11.811
211100000/76000/ktwo211176058-c04_lpd-targ.fits.gz 211176058 10 4 12.116
211100000/51000/ktwo211151085-c04_lpd-targ.fits.gz 211151085 10 4 12.378
211100000/52000/ktwo211152948-c04_lpd-targ.fits.gz 211152948 10 4 12.112
211100000/66000/ktwo211166505-c04_lpd-targ.fits.gz 211166505 10 4 12.622
211100000/38000/ktwo211138299-c04_lpd-targ.fits.gz 211138299 10 4 11.789
211100000/63000/ktwo211163265-c04_lpd-targ.fits.gz 211163265 10 4 13.139
211100000/67000/ktwo211167381-c04_lpd-targ.fits.gz 211167381 10 4 10.279
211100000/79000/ktwo211179764-c04_lpd-targ.fits.gz 211179764 10 4 11.13
211100000/57000/ktwo211157068-c04_lpd-targ.fits.gz 211157068 10 4 13.467
211100000/96000/ktwo211196029-c04_lpd-targ.fits.gz 211196029 10 4 15.431
211100000/67000/ktwo211167626-c04_lpd-targ.fits.gz 211167626 10 4 11.734
211100000/90000/ktwo211190787-c04_lpd-targ.fits.gz 211190787 10 4 10.713
211100000/55000/ktwo211155944-c04_lpd-targ.fits.gz 211155944 10 4 12.392
211200000/00000/ktwo211200040-c04_lpd-targ.fits.gz 211200040 10 4 9.817
211100000/38000/ktwo211138938-c04_lpd-targ.fits.gz 211138938 10 4 12.523
211100000/79000/ktwo211179603-c04_lpd-targ.fits.gz 211179603 10 4 11.073
211100000/87000/ktwo211187033-c04_lpd-targ.fits.gz 211187033 10 4 13.455
211100000/82000/ktwo211182886-c04_lpd-targ.fits.gz 211182886 10 4 12.465
211100000/61000/ktwo211161932-c04_lpd-targ.fits.gz 211161932 10 4 12.17
211200000/03000/ktwo211203589-c04_lpd-targ.fits.gz 211203589 10 4 13.739
211100000/83000/ktwo211183595-c04_lpd-targ.fits.gz 211183595 10 4 12.354
211100000/61000/ktwo211161416-c04_lpd-targ.fits.gz 211161416 10 4 15.027
211100000/51000/ktwo211151564-c04_lpd-targ.fits.gz 211151564 10 4 12.062
211100000/80000/ktwo211180898-c04_lpd-targ.fits.gz 211180898 10 4 12.098
211100000/73000/ktwo211173015-c04_lpd-targ.fits.gz 211173015 10 4 10.947
211100000/35000/ktwo211135893-c04_lpd-targ.fits.gz 211135893 10 4 12.003
211100000/95000/ktwo211195065-c04_lpd-targ.fits.gz 211195065 10 4 12.356
211100000/67000/ktwo211167562-c04_lpd-targ.fits.gz 211167562 10 4 9.52
211100000/52000/ktwo211152484-c04_lpd-targ.fits.gz 211152484 10 4 12.136
211100000/80000/ktwo211180353-c04_lpd-targ.fits.gz 211180353 10 4 11.151
211100000/73000/ktwo211173014-c04_lpd-targ.fits.gz 211173014 10 4 12.794
211100000/79000/ktwo211179336-c04_lpd-targ.fits.gz 211179336 10 4 11.26
211100000/94000/ktwo211194832-c04_lpd-targ.fits.gz 211194832 10 4 11.375
211100000/55000/ktwo211155600-c04_lpd-targ.fits.gz 211155600 10 4 10.839
211100000/55000/ktwo211155826-c04_lpd-targ.fits.gz 211155826 10 4 11.758
211100000/78000/ktwo211178965-c04_lpd-targ.fits.gz 211178965 10 4 12.8
211100000/90000/ktwo211190693-c04_lpd-targ.fits.gz 211190693 10 4 12.15
211100000/76000/ktwo211176546-c04_lpd-targ.fits.gz 211176546 10 4 12.131
211100000/74000/ktwo211174582-c04_lpd-targ.fits.gz 211174582 10 4 13.455
211100000/85000/ktwo211185773-c04_lpd-targ.fits.gz 211185773 10 4 10.98
211100000/65000/ktwo211165958-c04_lpd-targ.fits.gz 211165958 10 4 12.751
211100000/50000/ktwo211150917-c04_lpd-targ.fits.gz 211150917 10 4 12.411
211100000/74000/ktwo211174207-c04_lpd-targ.fits.gz 211174207 10 4 11.672
211100000/77000/ktwo211177647-c04_lpd-targ.fits.gz 211177647 10 4 12.726
211100000/67000/ktwo211167266-c04_lpd-targ.fits.gz 211167266 10 4 12.089
211100000/58000/ktwo211158807-c04_lpd-targ.fits.gz 211158807 10 4 12.75
211100000/45000/ktwo211145766-c04_lpd-targ.fits.gz 211145766 10 4 11.347
210400000/07000/ktwo210407063-c04_lpd-targ.fits.gz 210407063 11 1 13.135
210400000/05000/ktwo210405995-c04_lpd-targ.fits.gz 210405995 11 1 12.658
210400000/21000/ktwo210421514-c04_lpd-targ.fits.gz 210421514 11 1 15.32
210400000/37000/ktwo210437497-c04_lpd-targ.fits.gz 210437497 11 1 12.488
210400000/37000/ktwo210437808-c04_lpd-targ.fits.gz 210437808 11 1 11.873
210400000/19000/ktwo210419589-c04_lpd-targ.fits.gz 210419589 11 1 13.494
210400000/33000/ktwo210433189-c04_lpd-targ.fits.gz 210433189 11 1 10.126
210400000/08000/ktwo210408821-c04_lpd-targ.fits.gz 210408821 11 1 12.364
210400000/29000/ktwo210429279-c04_lpd-targ.fits.gz 210429279 11 1 12.911
210300000/95000/ktwo210395529-c04_lpd-targ.fits.gz 210395529 11 1 11.648
210400000/03000/ktwo210403190-c04_lpd-targ.fits.gz 210403190 11 1 13.302
210400000/12000/ktwo210412074-c04_lpd-targ.fits.gz 210412074 11 1 12.685
210400000/07000/ktwo210407066-c04_lpd-targ.fits.gz 210407066 11 1 13.841
210300000/93000/ktwo210393254-c04_lpd-targ.fits.gz 210393254 11 1 12.49
210400000/16000/ktwo210416291-c04_lpd-targ.fits.gz 210416291 11 1 11.88
210400000/25000/ktwo210425070-c04_lpd-targ.fits.gz 210425070 11 1 15.632
210400000/16000/ktwo210416759-c04_lpd-targ.fits.gz 210416759 11 1 12.954
210300000/95000/ktwo210395810-c04_lpd-targ.fits.gz 210395810 11 1 13.143
210300000/97000/ktwo210397424-c04_lpd-targ.fits.gz 210397424 11 1 12.492
210400000/19000/ktwo210419348-c04_lpd-targ.fits.gz 210419348 11 1 14.135
210400000/23000/ktwo210423938-c04_lpd-targ.fits.gz 210423938 11 1 12.655
210300000/94000/ktwo210394706-c04_lpd-targ.fits.gz 210394706 11 1 14.05
210400000/24000/ktwo210424866-c04_lpd-targ.fits.gz 210424866 11 1 12.095
210400000/19000/ktwo210419428-c04_lpd-targ.fits.gz 210419428 11 1 12.703
210400000/02000/ktwo210402881-c04_lpd-targ.fits.gz 210402881 11 1 11.456
210300000/89000/ktwo210389924-c04_lpd-targ.fits.gz 210389924 11 1 12.48
210400000/43000/ktwo210443155-c04_lpd-targ.fits.gz 210443155 11 1 12.795
210300000/93000/ktwo210393838-c04_lpd-targ.fits.gz 210393838 11 1 12.253
210300000/89000/ktwo210389575-c04_lpd-targ.fits.gz 210389575 11 1 10.044
210400000/20000/ktwo210420962-c04_lpd-targ.fits.gz 210420962 11 1 12.804
210400000/27000/ktwo210427613-c04_lpd-targ.fits.gz 210427613 11 1 12.32
210400000/23000/ktwo210423132-c04_lpd-targ.fits.gz 210423132 11 1 13.793
210400000/21000/ktwo210421290-c04_lpd-targ.fits.gz 210421290 11 1 13.079
210400000/06000/ktwo210406259-c04_lpd-targ.fits.gz 210406259 11 1 11.587
210300000/99000/ktwo210399309-c04_lpd-targ.fits.gz 210399309 11 1 14.316
210400000/07000/ktwo210407493-c04_lpd-targ.fits.gz 210407493 11 1 11.058
210400000/28000/ktwo210428488-c04_lpd-targ.fits.gz 210428488 11 1 14.879
210400000/20000/ktwo210420283-c04_lpd-targ.fits.gz 210420283 11 1 15.037
210400000/39000/ktwo210439910-c04_lpd-targ.fits.gz 210439910 11 1 9.921
210400000/23000/ktwo210423217-c04_lpd-targ.fits.gz 210423217 11 1 12.657
210300000/99000/ktwo210399848-c04_lpd-targ.fits.gz 210399848 11 1 10.82
210400000/07000/ktwo210407916-c04_lpd-targ.fits.gz 210407916 11 1 12.535
210400000/07000/ktwo210407779-c04_lpd-targ.fits.gz 210407779 11 1 13.036
210400000/34000/ktwo210434360-c04_lpd-targ.fits.gz 210434360 11 1 13.991
210400000/25000/ktwo210425208-c04_lpd-targ.fits.gz 210425208 11 1 12.299
210400000/07000/ktwo210407238-c04_lpd-targ.fits.gz 210407238 11 1 12.114
210400000/02000/ktwo210402634-c04_lpd-targ.fits.gz 210402634 11 1 12.366
210300000/87000/ktwo210387632-c04_lpd-targ.fits.gz 210387632 11 1 13.951
210400000/00000/ktwo210400037-c04_lpd-targ.fits.gz 210400037 11 1 12.761
210400000/17000/ktwo210417838-c04_lpd-targ.fits.gz 210417838 11 1 9.717
210400000/04000/ktwo210404501-c04_lpd-targ.fits.gz 210404501 11 1 14.515
210400000/39000/ktwo210439091-c04_lpd-targ.fits.gz 210439091 11 1 11.687
210400000/29000/ktwo210429300-c04_lpd-targ.fits.gz 210429300 11 1 13.25
210400000/17000/ktwo210417521-c04_lpd-targ.fits.gz 210417521 11 1 11.034
210400000/33000/ktwo210433146-c04_lpd-targ.fits.gz 210433146 11 1 11.605
210400000/19000/ktwo210419135-c04_lpd-targ.fits.gz 210419135 11 1 10.646
210400000/07000/ktwo210407918-c04_lpd-targ.fits.gz 210407918 11 1 11.222
210400000/10000/ktwo210410341-c04_lpd-targ.fits.gz 210410341 11 1 13.294
210300000/86000/ktwo210386088-c04_lpd-targ.fits.gz 210386088 11 1 12.551
210300000/91000/ktwo210391582-c04_lpd-targ.fits.gz 210391582 11 1 15.244
210400000/22000/ktwo210422085-c04_lpd-targ.fits.gz 210422085 11 1 12.754
210400000/23000/ktwo210423122-c04_lpd-targ.fits.gz 210423122 11 1 11.515
210300000/91000/ktwo210391604-c04_lpd-targ.fits.gz 210391604 11 1 11.878
210400000/32000/ktwo210432951-c04_lpd-targ.fits.gz 210432951 11 1 10.651
210400000/27000/ktwo210427123-c04_lpd-targ.fits.gz 210427123 11 1 15.208
210400000/28000/ktwo210428634-c04_lpd-targ.fits.gz 210428634 11 1 13.407
210400000/10000/ktwo210410702-c04_lpd-targ.fits.gz 210410702 11 1 11.284
210400000/01000/ktwo210401472-c04_lpd-targ.fits.gz 210401472 11 1 12.78
210400000/26000/ktwo210426626-c04_lpd-targ.fits.gz 210426626 11 1 13.406
210300000/97000/ktwo210397713-c04_lpd-targ.fits.gz 210397713 11 1 11.632
210400000/28000/ktwo210428184-c04_lpd-targ.fits.gz 210428184 11 1 11.177
210400000/06000/ktwo210406783-c04_lpd-targ.fits.gz 210406783 11 1 12.65
210400000/11000/ktwo210411661-c04_lpd-targ.fits.gz 210411661 11 1 14.561
210400000/06000/ktwo210406434-c04_lpd-targ.fits.gz 210406434 11 1 15.626
210400000/21000/ktwo210421204-c04_lpd-targ.fits.gz 210421204 11 1 9.745
210400000/08000/ktwo210408403-c04_lpd-targ.fits.gz 210408403 11 1 11.038
210400000/18000/ktwo210418471-c04_lpd-targ.fits.gz 210418471 11 1 13.138
210400000/38000/ktwo210438780-c04_lpd-targ.fits.gz 210438780 11 1 10.517
210400000/10000/ktwo210410150-c04_lpd-targ.fits.gz 210410150 11 1 11.189
210400000/07000/ktwo210407695-c04_lpd-targ.fits.gz 210407695 11 1 12.528
210400000/01000/ktwo210401443-c04_lpd-targ.fits.gz 210401443 11 1 15.758
210400000/06000/ktwo210406141-c04_lpd-targ.fits.gz 210406141 11 1 11.556
210400000/10000/ktwo210410249-c04_lpd-targ.fits.gz 210410249 11 1 12.977
210400000/28000/ktwo210428151-c04_lpd-targ.fits.gz 210428151 11 1 12.445
210400000/02000/ktwo210402340-c04_lpd-targ.fits.gz 210402340 11 1 12.315
210400000/31000/ktwo210431430-c04_lpd-targ.fits.gz 210431430 11 1 11.253
210400000/08000/ktwo210408841-c04_lpd-targ.fits.gz 210408841 11 1 11.882
210400000/06000/ktwo210406440-c04_lpd-targ.fits.gz 210406440 11 1 15.032
210400000/27000/ktwo210427204-c04_lpd-targ.fits.gz 210427204 11 1 15.938
210400000/01000/ktwo210401139-c04_lpd-targ.fits.gz 210401139 11 1 11.73
210300000/93000/ktwo210393530-c04_lpd-targ.fits.gz 210393530 11 1 12.624
210300000/96000/ktwo210396580-c04_lpd-targ.fits.gz 210396580 11 1 15.832
210300000/98000/ktwo210398513-c04_lpd-targ.fits.gz 210398513 11 1 13.118
210400000/12000/ktwo210412162-c04_lpd-targ.fits.gz 210412162 11 1 12.304
210400000/00000/ktwo210400927-c04_lpd-targ.fits.gz 210400927 11 1 12.467
210400000/20000/ktwo210420216-c04_lpd-targ.fits.gz 210420216 11 1 12.626
210400000/27000/ktwo210427967-c04_lpd-targ.fits.gz 210427967 11 1 12.167
210400000/25000/ktwo210425204-c04_lpd-targ.fits.gz 210425204 11 1 14.079
210300000/98000/ktwo210398331-c04_lpd-targ.fits.gz 210398331 11 1 10.11
210300000/88000/ktwo210388702-c04_lpd-targ.fits.gz 210388702 11 1 10.329
210300000/89000/ktwo210389383-c04_lpd-targ.fits.gz 210389383 11 3 12.752
210300000/80000/ktwo210380524-c04_lpd-targ.fits.gz 210380524 11 3 12.781
210300000/92000/ktwo210392810-c04_lpd-targ.fits.gz 210392810 11 3 15.31
210300000/68000/ktwo210368367-c04_lpd-targ.fits.gz 210368367 11 3 13.491
210300000/83000/ktwo210383058-c04_lpd-targ.fits.gz 210383058 11 3 14.312
210300000/78000/ktwo210378559-c04_lpd-targ.fits.gz 210378559 11 3 13.476
210400000/04000/ktwo210404097-c04_lpd-targ.fits.gz 210404097 11 3 13.627
210300000/85000/ktwo210385556-c04_lpd-targ.fits.gz 210385556 11 3 15.448
210300000/99000/ktwo210399419-c04_lpd-targ.fits.gz 210399419 11 3 12.38
210300000/79000/ktwo210379304-c04_lpd-targ.fits.gz 210379304 11 3 14.428
210300000/93000/ktwo210393892-c04_lpd-targ.fits.gz 210393892 11 3 14.412
210300000/81000/ktwo210381730-c04_lpd-targ.fits.gz 210381730 11 3 13.401
210400000/11000/ktwo210411019-c04_lpd-targ.fits.gz 210411019 11 3 13.595
210300000/92000/ktwo210392391-c04_lpd-targ.fits.gz 210392391 11 3 12.697
210300000/71000/ktwo210371175-c04_lpd-targ.fits.gz 210371175 11 3 12.96
210300000/96000/ktwo210396471-c04_lpd-targ.fits.gz 210396471 11 3 12.708
210400000/10000/ktwo210410141-c04_lpd-targ.fits.gz 210410141 11 3 10.838
210400000/01000/ktwo210401147-c04_lpd-targ.fits.gz 210401147 11 3 11.989
210300000/73000/ktwo210373067-c04_lpd-targ.fits.gz 210373067 11 3 11.861
210400000/08000/ktwo210408565-c04_lpd-targ.fits.gz 210408565 11 3 12.415
210300000/72000/ktwo210372266-c04_lpd-targ.fits.gz 210372266 11 3 13.114
210400000/03000/ktwo210403037-c04_lpd-targ.fits.gz 210403037 11 3 12.778
210300000/75000/ktwo210375697-c04_lpd-targ.fits.gz 210375697 11 3 14.388
210300000/88000/ktwo210388873-c04_lpd-targ.fits.gz 210388873 11 3 13.219
210300000/99000/ktwo210399137-c04_lpd-targ.fits.gz 210399137 11 3 9.859
210400000/08000/ktwo210408934-c04_lpd-targ.fits.gz 210408934 11 3 10.97
210300000/77000/ktwo210377089-c04_lpd-targ.fits.gz 210377089 11 3 12.453
210400000/10000/ktwo210410871-c04_lpd-targ.fits.gz 210410871 11 3 12.631
210400000/02000/ktwo210402066-c04_lpd-targ.fits.gz 210402066 11 3 12.701
210400000/04000/ktwo210404965-c04_lpd-targ.fits.gz 210404965 11 3 11.213
210300000/71000/ktwo210371851-c04_lpd-targ.fits.gz 210371851 11 3 14.917
210300000/76000/ktwo210376588-c04_lpd-targ.fits.gz 210376588 11 3 13.603
210400000/01000/ktwo210401023-c04_lpd-targ.fits.gz 210401023 11 3 14.077
210300000/79000/ktwo210379909-c04_lpd-targ.fits.gz 210379909 11 3 14.679
210300000/89000/ktwo210389338-c04_lpd-targ.fits.gz 210389338 11 3 12.752
210300000/78000/ktwo210378281-c04_lpd-targ.fits.gz 210378281 11 3 13.263
210300000/74000/ktwo210374659-c04_lpd-targ.fits.gz 210374659 11 3 10.788
210300000/76000/ktwo210376470-c04_lpd-targ.fits.gz 210376470 11 3 13.311
210300000/96000/ktwo210396647-c04_lpd-targ.fits.gz 210396647 11 3 13.524
210400000/11000/ktwo210411757-c04_lpd-targ.fits.gz 210411757 11 3 13.831
210400000/07000/ktwo210407839-c04_lpd-targ.fits.gz 210407839 11 3 13.025
210300000/98000/ktwo210398706-c04_lpd-targ.fits.gz 210398706 11 3 11.668
210400000/04000/ktwo210404228-c04_lpd-targ.fits.gz 210404228 11 3 13.147
210300000/90000/ktwo210390334-c04_lpd-targ.fits.gz 210390334 11 3 12.798
